state_code,commodity,date,total_allocated_qty
MP,rice,2021-02-28,753.74
MP,wheat,2021-02-28,3238.86
MP,rice,2021-02-28,53.8
MP,wheat,2021-02-28,93.98
MP,rice,2021-02-28,138.95
MP,wheat,2021-02-28,586.01
MP,rice,2021-02-28,1770.4
MP,wheat,2021-02-28,2726.06
MP,rice,2021-02-28,0.86
MP,wheat,2021-02-28,1.86
MP,rice,2021-02-28,1644.61
MP,wheat,2021-02-28,2775.75
MP,rice,2021-02-28,0.22
MP,wheat,2021-02-28,0.28
MP,rice,2021-02-28,967.43
MP,wheat,2021-02-28,2043.28
MP,rice,2021-02-28,90.0
MP,wheat,2021-02-28,180.0
MP,rice,2021-02-28,0.01
MP,wheat,2021-02-28,0.03
MP,rice,2021-02-28,10.5
MP,wheat,2021-02-28,27.5
MP,rice,2021-02-28,1040.34
MP,wheat,2021-02-28,2232.01
MP,rice,2021-02-28,453.04
MP,wheat,2021-02-28,934.93
MP,rice,2021-02-28,987.4
MP,wheat,2021-02-28,4180.28
MP,rice,2021-02-28,1544.06
MP,wheat,2021-02-28,3300.45
MP,rice,2021-02-28,2102.53
MP,wheat,2021-02-28,1440.14
MP,rice,2021-02-28,1015.43
MP,wheat,2021-02-28,2183.43
MP,rice,2021-02-28,856.03
MP,wheat,2021-02-28,1882.14
MP,rice,2021-02-28,837.04
MP,wheat,2021-02-28,1786.95
MP,rice,2021-02-28,338.38
MP,wheat,2021-02-28,709.62
MP,rice,2021-02-28,738.08
MP,wheat,2021-02-28,1560.69
MP,rice,2021-02-28,1201.4
MP,wheat,2021-02-28,2544.42
MP,rice,2021-02-28,1557.52
MP,wheat,2021-02-28,5541.16
MP,rice,2021-02-28,998.99
MP,wheat,2021-02-28,2209.38
MP,rice,2021-02-28,1683.34
MP,wheat,2021-02-28,2623.36
MP,rice,2021-02-28,1419.05
MP,wheat,2021-02-28,3031.05
MP,rice,2021-02-28,3090.54
MP,wheat,2021-02-28,2261.83
MP,rice,2021-02-28,915.62
MP,wheat,2021-02-28,3829.85
MP,rice,2021-02-28,1041.37
MP,wheat,2021-02-28,2143.28
MP,rice,2021-02-28,753.74
MP,wheat,2021-02-28,3238.86
MP,rice,2021-02-28,343.49
MP,wheat,2021-02-28,599.95
MP,rice,2021-02-28,538.21
MP,wheat,2021-02-28,2258.39
MP,rice,2021-02-28,798.1
MP,wheat,2021-02-28,1720.79
MP,rice,2021-02-28,929.49
MP,wheat,2021-02-28,1995.01
MP,rice,2021-02-28,1112.66
MP,wheat,2021-02-28,2365.74
MP,rice,2021-02-28,963.67
MP,wheat,2021-02-28,4040.12
MP,rice,2021-02-28,1957.21
MP,wheat,2021-02-28,6829.95
MP,rice,2021-02-28,1675.6
MP,wheat,2021-02-28,3580.43
MP,rice,2021-02-28,1921.11
MP,wheat,2021-02-28,6714.23
MP,rice,2021-02-28,861.36
MP,wheat,2021-02-28,1811.93
MP,rice,2021-02-28,2244.65
MP,wheat,2021-02-28,3272.23
MP,rice,2021-02-28,1934.17
MP,wheat,2021-02-28,2795.52
MP,rice,2021-02-28,570.69
MP,wheat,2021-02-28,2406.94
MP,rice,2021-02-28,469.75
MP,wheat,2021-02-28,1003.09
MP,rice,2021-02-28,1055.73
MP,wheat,2021-02-28,2375.79
MP,rice,2021-02-28,1791.71
MP,wheat,2021-02-28,3031.03
MP,rice,2021-02-28,1996.66
MP,wheat,2021-02-28,3266.17
MP,rice,2021-02-28,826.42
MP,wheat,2021-02-28,1417.52
MP,rice,2021-02-28,1131.12
MP,wheat,2021-02-28,4753.37
MP,rice,2021-02-28,1268.49
MP,wheat,2021-02-28,1748.85
MP,rice,2021-02-28,967.43
MP,wheat,2021-02-28,2043.28
MH,rice,2021-02-28,1352.5
MH,wheat,2021-02-28,2021.39
MH,rice,2021-02-28,6075.5
MH,wheat,2021-02-28,9986.73
MH,rice,2021-02-28,2946.95
MH,wheat,2021-02-28,3779.75
MH,rice,2021-02-28,5124.23
MH,wheat,2021-02-28,3537.58
MH,rice,2021-02-28,4615.49
MH,wheat,2021-02-28,7237.73
MH,rice,2021-02-28,3883.33
MH,wheat,2021-02-28,2097.86
MH,rice,2021-02-28,3325.65
MH,wheat,2021-02-28,5179.42
MH,rice,2021-02-28,3819.63
MH,wheat,2021-02-28,2113.75
MH,rice,2021-02-28,4681.95
MH,wheat,2021-02-28,7419.26
MH,rice,2021-02-28,7211.22
MH,wheat,2021-02-28,6453.84
MH,rice,2021-02-28,4818.69
MH,wheat,2021-02-28,5172.95
MH,rice,2021-02-28,1887.92
MH,wheat,2021-02-28,2829.74
MH,rice,2021-02-28,3304.31
MH,wheat,2021-02-28,4772.4
MH,rice,2021-02-28,4309.89
MH,wheat,2021-02-28,6448.17
MH,rice,2021-02-28,5904.04
MH,wheat,2021-02-28,8763.66
MH,rice,2021-02-28,2288.07
MH,wheat,2021-02-28,3417.71
MH,rice,2021-02-28,3788.52
MH,wheat,2021-02-28,1865.21
MH,rice,2021-02-28,3936.66
MH,wheat,2021-02-28,2104.59
MH,rice,2021-02-28,1756.91
MH,wheat,2021-02-28,2782.49
MH,rice,2021-02-28,5518.96
MH,wheat,2021-02-28,7127.8
MH,rice,2021-02-28,3110.4
MH,wheat,2021-02-28,4881.92
MH,rice,2021-02-28,5069.22
MH,wheat,2021-02-28,8131.13
MH,rice,2021-02-28,3459.46
MH,wheat,2021-02-28,5393.47
MH,rice,2021-02-28,4206.58
MH,wheat,2021-02-28,4646.73
MH,rice,2021-02-28,3665.01
MH,wheat,2021-02-28,4830.42
MH,rice,2021-02-28,4140.68
MH,wheat,2021-02-28,2930.39
MH,rice,2021-02-28,2376.42
MH,wheat,2021-02-28,3756.44
MH,rice,2021-02-28,6166.22
MH,wheat,2021-02-28,3527.54
MH,rice,2021-02-28,2456.97
MH,wheat,2021-02-28,3895.66
MH,rice,2021-02-28,5426.92
MH,wheat,2021-02-28,8622.45
MH,rice,2021-02-28,2599.69
MH,wheat,2021-02-28,3981.43
MH,rice,2021-02-28,6373.23
MH,wheat,2021-02-28,3702.49
MH,rice,2021-02-28,3966.27
MH,wheat,2021-02-28,2387.02
MH,rice,2021-02-28,3757.65
MH,wheat,2021-02-28,5950.21
MH,rice,2021-02-28,3615.33
MH,wheat,2021-02-28,5775.62
MH,rice,2021-02-28,2175.25
MH,wheat,2021-02-28,1309.9
MH,rice,2021-02-28,3964.48
MH,wheat,2021-02-28,6493.37
MH,rice,2021-02-28,1072.66
MH,wheat,2021-02-28,1679.66
MH,rice,2021-02-28,2671.99
MH,wheat,2021-02-28,1466.69
MH,rice,2021-02-28,2721.06
MH,wheat,2021-02-28,3367.28
MH,rice,2021-02-28,2461.17
MH,wheat,2021-02-28,1510.11
MH,rice,2021-02-28,5312.51
MH,wheat,2021-02-28,6073.22
MN,rice,2021-02-28,871.34
MN,rice,2021-02-28,266.71
MN,rice,2021-02-28,2187.02
MN,rice,2021-02-28,785.36
MN,rice,2021-02-28,2073.73
MN,rice,2021-02-28,3467.15
MN,rice,2021-02-28,4886.36
MN,rice,2021-02-28,1795.43
MN,rice,2021-02-28,688.24
MN,rice,2021-02-28,4163.91
MN,rice,2021-02-28,1525.14
MN,rice,2021-02-28,369.07
MN,rice,2021-02-28,574.78
ML,rice,2021-02-28,588.31
ML,rice,2021-02-28,506.78
ML,rice,2021-02-28,677.85
ML,rice,2021-02-28,779.52
ML,rice,2021-02-28,557.47
ML,rice,2021-02-28,892.66
ML,rice,2021-02-28,506.78
ML,rice,2021-02-28,411.29
ML,rice,2021-02-28,1025.91
ML,rice,2021-02-28,689.35
ML,rice,2021-02-28,677.85
ML,rice,2021-02-28,5728.38
ML,rice,2021-02-28,831.37
ML,rice,2021-02-28,555.46
ML,rice,2021-02-28,172.9
ML,rice,2021-02-28,1165.61
ML,rice,2021-02-28,409.88
ML,rice,2021-02-28,307.13
ML,rice,2021-02-28,1025.91
ML,rice,2021-02-28,557.47
ML,rice,2021-02-28,779.55
ML,rice,2021-02-28,411.29
ML,rice,2021-02-28,1996.98
ML,rice,2021-02-28,1065.56
ML,rice,2021-02-28,1054.64
MZ,rice,2021-02-28,1293.75
MZ,rice,2021-02-28,524.73
MZ,rice,2021-02-28,300.65
MZ,rice,2021-02-28,286.12
MZ,rice,2021-02-28,689.89
MZ,rice,2021-02-28,310.84
MZ,rice,2021-02-28,252.16
MZ,rice,2021-02-28,296.71
NL,rice,2021-02-28,1523.31
NL,rice,2021-02-28,268.13
NL,rice,2021-02-28,651.68
NL,rice,2021-02-28,227.03
NL,rice,2021-02-28,704.05
NL,rice,2021-02-28,793.85
NL,rice,2021-02-28,315.38
NL,rice,2021-02-28,563.11
NL,rice,2021-02-28,679.13
NL,rice,2021-02-28,521.94
NL,rice,2021-02-28,531.97
OD,rice,2021-02-28,4440.36
OD,wheat,2021-02-28,886.69
OD,rice,2021-02-28,7468.3
OD,wheat,2021-02-28,499.39
OD,rice,2021-02-28,8712.11
OD,wheat,2021-02-28,1960.23
OD,rice,2021-02-28,6287.33
OD,wheat,2021-02-28,632.74
OD,rice,2021-02-28,5256.48
OD,wheat,2021-02-28,1308.35
OD,rice,2021-02-28,1992.75
OD,wheat,2021-02-28,135.24
OD,rice,2021-02-28,7189.65
OD,wheat,2021-02-28,2546.03
OD,rice,2021-02-28,7195.06
OD,wheat,2021-02-28,2548.64
OD,rice,2021-02-28,1368.39
OD,wheat,2021-02-28,188.14
OD,rice,2021-02-28,4580.15
OD,wheat,2021-02-28,819.5
OD,rice,2021-02-28,2744.92
OD,wheat,2021-02-28,122.14
OD,rice,2021-02-28,12529.45
OD,wheat,2021-02-28,1938.58
OD,rice,2021-02-28,3387.52
OD,wheat,2021-02-28,1320.01
OD,rice,2021-02-28,6569.76
OD,wheat,2021-02-28,1482.5
OD,rice,2021-02-28,1691.49
OD,wheat,2021-02-28,424.16
OD,rice,2021-02-28,7397.63
OD,wheat,2021-02-28,317.8
OD,rice,2021-02-28,3682.47
OD,wheat,2021-02-28,97.18
OD,rice,2021-02-28,4605.9
OD,wheat,2021-02-28,1621.56
OD,rice,2021-02-28,7426.71
OD,wheat,2021-02-28,715.69
OD,rice,2021-02-28,5856.27
OD,wheat,2021-02-28,1697.75
OD,rice,2021-02-28,7106.56
OD,wheat,2021-02-28,101.79
OD,rice,2021-02-28,2993.05
OD,wheat,2021-02-28,60.87
OD,rice,2021-02-28,11705.65
OD,wheat,2021-02-28,849.97
OD,rice,2021-02-28,6413.93
OD,wheat,2021-02-28,74.44
OD,rice,2021-02-28,3593.61
OD,wheat,2021-02-28,628.58
OD,rice,2021-02-28,3111.65
OD,wheat,2021-02-28,175.37
OD,rice,2021-02-28,5650.89
OD,wheat,2021-02-28,1275.98
OD,rice,2021-02-28,4949.47
OD,wheat,2021-02-28,40.85
OD,rice,2021-02-28,3779.12
OD,wheat,2021-02-28,596.53
OD,rice,2021-02-28,2727.82
OD,wheat,2021-02-28,236.14
OD,rice,2021-02-28,7156.65
OD,wheat,2021-02-28,1203.13
RJ,wheat,2021-02-28,1970.57
RJ,wheat,2021-02-28,6346.58
RJ,wheat,2021-02-28,12711.71
RJ,wheat,2021-02-28,3778.86
RJ,wheat,2021-02-28,1950.51
RJ,wheat,2021-02-28,7989.71
RJ,wheat,2021-02-28,5626.57
RJ,wheat,2021-02-28,9953.62
RJ,wheat,2021-02-28,4413.12
RJ,wheat,2021-02-28,7912.11
RJ,wheat,2021-02-28,4713.46
RJ,wheat,2021-02-28,3953.03
RJ,wheat,2021-02-28,5066.34
RJ,wheat,2021-02-28,7282.4
RJ,wheat,2021-02-28,4162.38
RJ,wheat,2021-02-28,5989.51
RJ,wheat,2021-02-28,6685.76
RJ,wheat,2021-02-28,5910.79
RJ,wheat,2021-02-28,5304.52
RJ,wheat,2021-02-28,2610.93
RJ,wheat,2021-02-28,6321.55
RJ,wheat,2021-02-28,6744.2
RJ,wheat,2021-02-28,4138.24
RJ,wheat,2021-02-28,13148.17
RJ,wheat,2021-02-28,2224.45
RJ,wheat,2021-02-28,5809.29
RJ,wheat,2021-02-28,6832.33
RJ,wheat,2021-02-28,2503.9
RJ,wheat,2021-02-28,4927.04
RJ,wheat,2021-02-28,2488.94
RJ,wheat,2021-02-28,11982.4
RJ,wheat,2021-02-28,6933.78
RJ,wheat,2021-02-28,3662.5
RJ,wheat,2021-02-28,4741.74
RJ,wheat,2021-02-28,4505.75
RJ,wheat,2021-02-28,8845.75
RJ,wheat,2021-02-28,4035.81
RJ,wheat,2021-02-28,5285.78
RJ,wheat,2021-02-28,738.97
RJ,wheat,2021-02-28,11805.43
SK,rice,2021-02-28,829.34
SK,rice,2021-02-28,141.18
SK,rice,2021-02-28,551.42
SK,rice,2021-02-28,620.75
TN,rice,2021-02-28,3400.0
TN,wheat,2021-02-28,485.35
TN,rice,2021-02-28,4410.0
TN,wheat,2021-02-28,457.0
TN,rice,2021-02-28,11530.0
TN,wheat,2021-02-28,960.0
TN,rice,2021-02-28,7020.0
TN,wheat,2021-02-28,736.0
TN,rice,2021-02-28,9745.0
TN,wheat,2021-02-28,873.0
TN,rice,2021-02-28,5735.0
TN,wheat,2021-02-28,549.0
TN,rice,2021-02-28,6770.0
TN,wheat,2021-02-28,563.0
TN,rice,2021-02-28,6190.0
TN,wheat,2021-02-28,640.0
TN,rice,2021-02-28,6195.0
TN,wheat,2021-02-28,624.0
TN,rice,2021-02-28,5870.0
TN,wheat,2021-02-28,552.0
TN,rice,2021-02-28,3440.0
TN,wheat,2021-02-28,349.0
TN,rice,2021-02-28,3060.0
TN,wheat,2021-02-28,338.0
TN,rice,2021-02-28,6115.0
TN,wheat,2021-02-28,562.0
TN,rice,2021-02-28,8315.0
TN,wheat,2021-02-28,753.0
TN,rice,2021-02-28,6675.0
TN,wheat,2021-02-28,636.0
TN,rice,2021-02-28,4440.0
TN,wheat,2021-02-28,499.0
TN,rice,2021-02-28,2205.0
TN,wheat,2021-02-28,401.0
TN,rice,2021-02-28,6565.0
TN,wheat,2021-02-28,658.0
TN,rice,2021-02-28,2910.0
TN,wheat,2021-02-28,383.0
TN,rice,2021-02-28,4730.0
TN,wheat,2021-02-28,461.0
TN,rice,2021-02-28,4810.0
TN,wheat,2021-02-28,783.0
TN,rice,2021-02-28,10175.0
TN,wheat,2021-02-28,643.0
TN,rice,2021-02-28,4915.0
TN,wheat,2021-02-28,484.0
TN,rice,2021-02-28,2295.0
TN,wheat,2021-02-28,527.0
TN,rice,2021-02-28,7860.0
TN,wheat,2021-02-28,719.0
TN,rice,2021-02-28,3565.0
TN,wheat,2021-02-28,470.0
TN,rice,2021-02-28,9430.0
TN,wheat,2021-02-28,854.0
TN,rice,2021-02-28,8255.0
TN,wheat,2021-02-28,771.0
TN,rice,2021-02-28,3935.0
TN,wheat,2021-02-28,406.0
TN,rice,2021-02-28,5435.0
TN,wheat,2021-02-28,442.0
TN,rice,2021-02-28,5050.0
TN,wheat,2021-02-28,477.0
TN,rice,2021-02-28,4420.0
TN,wheat,2021-02-28,455.0
TN,rice,2021-02-28,5025.0
TN,wheat,2021-02-28,609.0
TN,rice,2021-02-28,5565.0
TN,wheat,2021-02-28,517.0
TN,rice,2021-02-28,8445.0
TN,wheat,2021-02-28,746.0
TN,rice,2021-02-28,3760.0
TN,wheat,2021-02-28,405.0
TN,rice,2021-02-28,5520.0
TN,wheat,2021-02-28,557.0
TS,rice,2021-02-28,2623.75
TS,rice,2021-02-28,2980.11
TS,rice,2021-02-28,7479.21
TS,rice,2021-02-28,3486.42
TS,rice,2021-02-28,1807.29
TS,rice,2021-02-28,1291.78
TS,rice,2021-02-28,1975.57
TS,rice,2021-02-28,2002.23
TS,rice,2021-02-28,3269.43
TS,rice,2021-02-28,2965.3
TS,rice,2021-02-28,4299.6
TS,rice,2021-02-28,2731.12
TS,rice,2021-02-28,2169.18
TS,rice,2021-02-28,5934.43
TS,rice,2021-02-28,2669.1
TS,rice,2021-02-28,2530.06
TS,rice,2021-02-28,1043.79
TS,rice,2021-02-28,2610.35
TS,rice,2021-02-28,5766.21
TS,rice,2021-02-28,1878.91
TS,rice,2021-02-28,2193.52
TS,rice,2021-02-28,6118.99
TS,rice,2021-02-28,2284.42
TS,rice,2021-02-28,2074.4
TS,rice,2021-02-28,7527.02
TS,rice,2021-02-28,6127.17
TS,rice,2021-02-28,4555.17
TS,rice,2021-02-28,2948.86
TS,rice,2021-02-28,3518.33
TS,rice,2021-02-28,2659.38
TS,rice,2021-02-28,1815.41
TS,rice,2021-02-28,2372.94
TS,rice,2021-02-28,2522.23
TR,rice,2021-02-28,1640.84
TR,rice,2021-02-28,1711.38
TR,rice,2021-02-28,1200.77
TR,rice,2021-02-28,1541.18
TR,rice,2021-02-28,1817.63
TR,rice,2021-02-28,1593.47
TR,rice,2021-02-28,1040.23
TR,rice,2021-02-28,2983.73
UP,rice,2021-02-28,6091.74
UP,wheat,2021-02-28,6095.86
UP,rice,2021-02-28,5592.9
UP,wheat,2021-02-28,6148.75
UP,rice,2021-02-28,4154.32
UP,wheat,2021-02-28,6066.56
UP,rice,2021-02-28,3470.91
UP,wheat,2021-02-28,5030.43
UP,rice,2021-02-28,2772.8
UP,wheat,2021-02-28,4107.34
UP,rice,2021-02-28,2364.22
UP,wheat,2021-02-28,3201.85
UP,rice,2021-02-28,4207.9
UP,wheat,2021-02-28,6154.37
UP,rice,2021-02-28,7786.47
UP,wheat,2021-02-28,11415.25
UP,rice,2021-02-28,6212.99
UP,wheat,2021-02-28,9034.77
UP,rice,2021-02-28,2735.6
UP,wheat,2021-02-28,4007.75
UP,rice,2021-02-28,5177.11
UP,wheat,2021-02-28,4950.57
UP,rice,2021-02-28,1846.09
UP,wheat,2021-02-28,2749.92
UP,rice,2021-02-28,6675.78
UP,wheat,2021-02-28,7527.8
UP,rice,2021-02-28,5786.86
UP,wheat,2021-02-28,8181.99
UP,rice,2021-02-28,3336.53
UP,wheat,2021-02-28,4912.82
UP,rice,2021-02-28,3217.73
UP,wheat,2021-02-28,4705.73
UP,rice,2021-02-28,7424.44
UP,wheat,2021-02-28,10887.44
UP,rice,2021-02-28,4454.02
UP,wheat,2021-02-28,6458.36
UP,rice,2021-02-28,5443.54
UP,wheat,2021-02-28,8113.75
UP,rice,2021-02-28,4866.19
UP,wheat,2021-02-28,7135.73
UP,rice,2021-02-28,3378.34
UP,wheat,2021-02-28,4936.27
UP,rice,2021-02-28,1854.58
UP,wheat,2021-02-28,2724.94
UP,rice,2021-02-28,4152.28
UP,wheat,2021-02-28,6063.5
UP,rice,2021-02-28,1870.98
UP,wheat,2021-02-28,2787.26
UP,rice,2021-02-28,6674.35
UP,wheat,2021-02-28,7331.39
UP,rice,2021-02-28,5557.47
UP,wheat,2021-02-28,8284.98
UP,rice,2021-02-28,1095.67
UP,wheat,2021-02-28,1206.47
UP,rice,2021-02-28,3378.19
UP,wheat,2021-02-28,4936.05
UP,rice,2021-02-28,1864.86
UP,wheat,2021-02-28,2740.35
UP,rice,2021-02-28,4214.83
UP,wheat,2021-02-28,6164.66
UP,rice,2021-02-28,1775.09
UP,wheat,2021-02-28,2641.41
UP,rice,2021-02-28,3730.89
UP,wheat,2021-02-28,5575.06
UP,rice,2021-02-28,6084.34
UP,wheat,2021-02-28,8977.67
UP,rice,2021-02-28,7537.24
UP,wheat,2021-02-28,10989.88
UP,rice,2021-02-28,2032.71
UP,wheat,2021-02-28,2856.84
UP,rice,2021-02-28,2607.81
UP,wheat,2021-02-28,3818.27
UP,rice,2021-02-28,3357.85
UP,wheat,2021-02-28,4921.49
UP,rice,2021-02-28,7296.12
UP,wheat,2021-02-28,10669.45
UP,rice,2021-02-28,1553.3
UP,wheat,2021-02-28,2289.37
UP,rice,2021-02-28,3733.46
UP,wheat,2021-02-28,5459.67
UP,rice,2021-02-28,4484.98
UP,wheat,2021-02-28,6704.4
UP,rice,2021-02-28,4409.91
UP,wheat,2021-02-28,6440.71
UP,rice,2021-02-28,4867.92
UP,wheat,2021-02-28,7226.65
UP,rice,2021-02-28,4435.37
UP,wheat,2021-02-28,6604.55
UP,rice,2021-02-28,5592.95
UP,wheat,2021-02-28,8252.87
UP,rice,2021-02-28,4838.13
UP,wheat,2021-02-28,7163.41
UP,rice,2021-02-28,3464.06
UP,wheat,2021-02-28,5138.45
UP,rice,2021-02-28,1964.23
UP,wheat,2021-02-28,2871.01
UP,rice,2021-02-28,3514.66
UP,wheat,2021-02-28,5108.0
UP,rice,2021-02-28,5669.7
UP,wheat,2021-02-28,8380.8
UP,rice,2021-02-28,5624.71
UP,wheat,2021-02-28,8172.87
UP,rice,2021-02-28,2795.54
UP,wheat,2021-02-28,2652.19
UP,rice,2021-02-28,2707.55
UP,wheat,2021-02-28,3019.92
UP,rice,2021-02-28,3100.51
UP,wheat,2021-02-28,2861.45
UP,rice,2021-02-28,4248.36
UP,wheat,2021-02-28,6280.57
UP,rice,2021-02-28,3968.42
UP,wheat,2021-02-28,3785.2
UP,rice,2021-02-28,1732.31
UP,wheat,2021-02-28,2578.73
UP,rice,2021-02-28,3751.27
UP,wheat,2021-02-28,5605.65
UP,rice,2021-02-28,6074.24
UP,wheat,2021-02-28,8962.52
UP,rice,2021-02-28,5758.4
UP,wheat,2021-02-28,7538.32
UP,rice,2021-02-28,7584.88
UP,wheat,2021-02-28,11061.35
UP,rice,2021-02-28,2145.66
UP,wheat,2021-02-28,3128.43
UP,rice,2021-02-28,2037.16
UP,wheat,2021-02-28,2753.87
UP,rice,2021-02-28,7347.87
UP,wheat,2021-02-28,10628.08
UP,rice,2021-02-28,2517.72
UP,wheat,2021-02-28,3559.2
UP,rice,2021-02-28,2630.21
UP,wheat,2021-02-28,3850.91
UP,rice,2021-02-28,7925.89
UP,wheat,2021-02-28,11483.4
UP,rice,2021-02-28,3317.7
UP,wheat,2021-02-28,4861.97
UP,rice,2021-02-28,6601.86
UP,wheat,2021-02-28,9609.94
UP,rice,2021-02-28,2695.08
UP,wheat,2021-02-28,2526.11
UP,rice,2021-02-28,3044.51
UP,wheat,2021-02-28,3043.53
UP,rice,2021-02-28,6120.19
UP,wheat,2021-02-28,6772.62
UP,rice,2021-02-28,2412.48
UP,wheat,2021-02-28,2283.63
UP,rice,2021-02-28,2779.87
UP,wheat,2021-02-28,4075.86
UP,rice,2021-02-28,7290.64
UP,wheat,2021-02-28,10661.24
UP,rice,2021-02-28,2138.53
UP,wheat,2021-02-28,3033.84
UP,rice,2021-02-28,6336.5
UP,wheat,2021-02-28,9379.47
UP,rice,2021-02-28,4665.53
UP,wheat,2021-02-28,6831.75
UP,rice,2021-02-28,1558.9
UP,wheat,2021-02-28,2297.79
UP,rice,2021-02-28,2840.8
UP,wheat,2021-02-28,2662.72
UP,rice,2021-02-28,4050.69
UP,wheat,2021-02-28,5972.45
UP,rice,2021-02-28,3745.16
UP,wheat,2021-02-28,5476.25
UP,rice,2021-02-28,4492.92
UP,wheat,2021-02-28,6716.31
UP,rice,2021-02-28,4418.03
UP,wheat,2021-02-28,6452.88
UP,rice,2021-02-28,4867.34
UP,wheat,2021-02-28,7225.79
UP,rice,2021-02-28,4491.0
UP,wheat,2021-02-28,6687.44
UP,rice,2021-02-28,3462.16
UP,wheat,2021-02-28,5101.6
UP,rice,2021-02-28,5549.88
UP,wheat,2021-02-28,8139.34
UP,rice,2021-02-28,9483.07
UP,wheat,2021-02-28,14004.34
UP,rice,2021-02-28,5320.51
UP,wheat,2021-02-28,7725.99
UP,rice,2021-02-28,3815.84
UP,wheat,2021-02-28,5637.12
UP,rice,2021-02-28,3046.88
UP,wheat,2021-02-28,4436.72
UP,rice,2021-02-28,1957.13
UP,wheat,2021-02-28,2867.96
UP,rice,2021-02-28,4646.62
UP,wheat,2021-02-28,6763.65
UP,rice,2021-02-28,5598.88
UP,wheat,2021-02-28,8261.77
UP,rice,2021-02-28,3472.69
UP,wheat,2021-02-28,5151.39
UP,rice,2021-02-28,4881.88
UP,wheat,2021-02-28,7228.22
UP,rice,2021-02-28,2020.42
UP,wheat,2021-02-28,2993.72
UP,rice,2021-02-28,7868.21
UP,wheat,2021-02-28,11522.13
UP,rice,2021-02-28,3523.12
UP,wheat,2021-02-28,5133.29
UP,rice,2021-02-28,4402.98
UP,wheat,2021-02-28,6403.46
UP,rice,2021-02-28,5638.66
UP,wheat,2021-02-28,7233.6
UP,rice,2021-02-28,5658.17
UP,wheat,2021-02-28,8363.52
UK,rice,2021-02-28,1433.96
UK,wheat,2021-02-28,882.74
UK,rice,2021-02-28,2329.31
UK,wheat,2021-02-28,1427.64
UK,rice,2021-02-28,7516.67
UK,wheat,2021-02-28,4606.99
UK,rice,2021-02-28,3411.23
UK,wheat,2021-02-28,2090.76
UK,rice,2021-02-28,1101.64
UK,wheat,2021-02-28,675.19
UK,rice,2021-02-28,6195.61
UK,wheat,2021-02-28,3797.3
UK,rice,2021-02-28,5910.64
UK,wheat,2021-02-28,3622.34
UK,rice,2021-02-28,1363.01
UK,wheat,2021-02-28,835.62
UK,rice,2021-02-28,2022.2
UK,wheat,2021-02-28,1239.4
UK,rice,2021-02-28,966.46
UK,wheat,2021-02-28,592.35
UK,rice,2021-02-28,5807.37
UK,wheat,2021-02-28,3559.35
UK,rice,2021-02-28,1431.2
UK,wheat,2021-02-28,877.18
UK,rice,2021-02-28,2469.33
UK,wheat,2021-02-28,1513.46
WB,rice,2021-02-28,12516.06
WB,wheat,2021-02-28,18556.53
WB,rice,2021-02-28,3140.1
WB,wheat,2021-02-28,4412.52
WB,rice,2021-02-28,5399.12
WB,wheat,2021-02-28,7900.03
WB,rice,2021-02-28,6267.94
WB,wheat,2021-02-28,9109.32
WB,rice,2021-02-28,4621.16
WB,wheat,2021-02-28,6841.92
WB,rice,2021-02-28,7574.54
WB,wheat,2021-02-28,11116.36
WB,rice,2021-02-28,3341.03
WB,wheat,2021-02-28,4638.48
WB,rice,2021-02-28,4705.27
WB,wheat,2021-02-28,6996.34
WB,rice,2021-02-28,5490.02
WB,wheat,2021-02-28,8096.87
WB,rice,2021-02-28,9603.79
WB,wheat,2021-02-28,14210.91
WB,rice,2021-02-28,2646.66
WB,wheat,2021-02-28,3916.95
WB,rice,2021-02-28,4847.95
WB,wheat,2021-02-28,7195.83
WB,rice,2021-02-28,4391.8
WB,wheat,2021-02-28,6275.77
WB,rice,2021-02-28,618.56
WB,wheat,2021-02-28,913.5
WB,rice,2021-02-28,880.44
WB,wheat,2021-02-28,1305.04
WB,rice,2021-02-28,1978.53
WB,wheat,2021-02-28,2886.37
WB,rice,2021-02-28,1364.58
WB,wheat,2021-02-28,2013.63
WB,rice,2021-02-28,1046.98
WB,wheat,2021-02-28,1543.6
WB,rice,2021-02-28,2061.47
WB,wheat,2021-02-28,3037.05
WB,rice,2021-02-28,1333.6
WB,wheat,2021-02-28,1959.4
WB,rice,2021-02-28,844.83
WB,wheat,2021-02-28,1037.3
WB,rice,2021-02-28,6785.7
WB,wheat,2021-02-28,10005.58
WB,rice,2021-02-28,7759.83
WB,wheat,2021-02-28,11521.67
WB,rice,2021-02-28,6933.41
WB,wheat,2021-02-28,10187.59
WB,rice,2021-02-28,12765.62
WB,wheat,2021-02-28,18861.6
WB,rice,2021-02-28,7792.44
WB,wheat,2021-02-28,11528.77
WB,rice,2021-02-28,2131.57
WB,wheat,2021-02-28,3141.02
WB,rice,2021-02-28,4586.5
WB,wheat,2021-02-28,6746.06
AN,rice,2021-01-31,24.4
AP,rice,2021-01-31,13137.25
AP,rice,2021-01-31,14370.98
AP,rice,2021-01-31,16161.7
AP,rice,2021-01-31,13978.82
AP,rice,2021-01-31,12668.91
AP,rice,2021-01-31,12457.18
AP,rice,2021-01-31,10491.52
AP,rice,2021-01-31,9093.97
AP,rice,2021-01-31,8534.38
AP,rice,2021-01-31,12782.97
