state_code,date,commodity,total_allocated_qty
GJ,2021-09-30,wheat,134053.88999999998
HP,2017-10-31,wheat,19000.0
HP,2017-11-30,wheat,19000.0
HP,2017-12-31,rice,172.59
HP,2017-12-31,wheat,50.66
HP,2018-01-31,rice,4263.86
HP,2018-01-31,wheat,6030.61
HP,2018-02-28,rice,9778.72
HP,2018-02-28,wheat,9037.35
HP,2018-03-31,rice,13281.02
HP,2018-03-31,wheat,18899.68
HP,2018-04-30,rice,13474.02
HP,2018-04-30,wheat,19119.42
HP,2018-05-31,rice,12666.380000000001
HP,2018-05-31,wheat,17931.11
HP,2018-06-30,rice,13736.380000000001
HP,2018-06-30,wheat,19060.91
HP,2018-07-31,rice,14383.9
HP,2018-07-31,wheat,19954.32
HP,2018-08-31,rice,13279.65
HP,2018-08-31,wheat,18585.52
HP,2018-09-30,rice,14066.11
HP,2018-09-30,wheat,19985.32
HP,2018-10-31,rice,12751.43
HP,2018-10-31,wheat,18198.05
HP,2018-11-30,rice,13937.16
HP,2018-11-30,wheat,19820.7
HP,2018-12-31,rice,12630.96
HP,2018-12-31,wheat,18090.94
HP,2019-01-31,rice,12663.71
HP,2019-01-31,wheat,17826.2
HP,2019-02-28,rice,12072.86
HP,2019-02-28,wheat,17187.61
HP,2019-03-31,rice,12292.86
HP,2019-03-31,wheat,17277.67
HP,2019-04-30,rice,13412.02
HP,2019-04-30,wheat,18841.22
HP,2019-05-31,rice,12635.59
HP,2019-05-31,wheat,17968.22
HP,2019-06-30,rice,14069.46
HP,2019-06-30,wheat,20209.14
HP,2019-07-31,rice,13816.33
HP,2019-07-31,wheat,19736.94
HP,2019-08-31,rice,13643.25
HP,2019-08-31,wheat,19459.04
HP,2019-09-30,rice,13775.1
HP,2019-09-30,wheat,19644.09
HP,2019-10-31,rice,13802.92
HP,2019-10-31,wheat,19688.66
HP,2019-11-30,rice,13249.77
HP,2019-11-30,wheat,18779.63
HP,2019-12-31,rice,13542.58
HP,2019-12-31,wheat,19379.28
HP,2020-01-31,rice,13745.82
HP,2020-01-31,wheat,19263.87
HP,2020-02-29,rice,14199.22
HP,2020-02-29,wheat,20074.1
HP,2020-03-31,rice,14164.02
HP,2020-03-31,wheat,20117.489999999998
HP,2020-04-30,rice,17869.29
HP,2020-04-30,wheat,25142.86
HP,2020-05-31,rice,13938.13
HP,2020-05-31,wheat,19836.27
HP,2020-06-30,rice,13910.38
HP,2020-06-30,wheat,19737.5
HP,2020-07-31,rice,13722.5
HP,2020-07-31,wheat,19755.5
HP,2020-08-31,rice,13862.65
HP,2020-08-31,wheat,19275.9
HP,2020-10-31,rice,13975.72
HP,2020-10-31,wheat,19899.43
HP,2020-11-30,rice,13836.26
HP,2020-11-30,wheat,19973.4
HP,2020-12-31,rice,14004.81
HP,2020-12-31,wheat,20073.4
HP,2021-01-31,rice,13918.76
HP,2021-01-31,wheat,19719.45
HP,2021-02-28,rice,14034.289999999999
HP,2021-02-28,wheat,19788.58
HP,2021-03-31,rice,14018.72
HP,2021-03-31,wheat,19736.61
HP,2021-04-30,rice,12606.72
HP,2021-04-30,wheat,17899.0
HP,2021-05-31,rice,13768.97
HP,2021-05-31,wheat,19702.33
HP,2021-06-30,rice,14013.36
HP,2021-06-30,wheat,19854.41
HP,2021-07-31,rice,13811.59
HP,2021-07-31,wheat,19644.46
HP,2021-08-31,rice,13738.42
HP,2021-08-31,wheat,19625.0
HP,2021-09-30,rice,6974.41
HP,2021-09-30,wheat,9872.2
HR,2017-08-31,wheat,28.89
HR,2017-09-30,wheat,26.57
HR,2017-10-31,wheat,155770.38999999998
HR,2017-11-30,wheat,48055.29
HR,2017-12-31,wheat,42178.31
HR,2018-01-31,wheat,50932.24
HR,2018-02-28,wheat,44323.89
HR,2018-03-31,wheat,52536.35
HR,2018-04-30,wheat,50599.46
HR,2018-05-31,wheat,51932.14
HR,2018-06-30,wheat,51860.82
HR,2018-07-31,wheat,51731.24
HR,2018-08-31,wheat,51789.63
HR,2018-09-30,wheat,52864.590000000004
HR,2018-10-31,wheat,54702.14
HR,2018-11-30,wheat,22144.23
HR,2018-12-31,wheat,22835.99
HR,2019-01-31,wheat,22639.19
HR,2019-02-28,wheat,56274.159999999996
HR,2019-03-31,wheat,57965.65
HR,2019-04-30,wheat,49617.55
HR,2019-05-31,wheat,63577.61
HR,2019-06-30,wheat,56228.26
HR,2019-07-31,wheat,61061.82
HR,2019-08-31,wheat,64121.46
HR,2019-09-30,wheat,65787.72
HR,2019-10-31,wheat,74912.14
HR,2019-11-30,wheat,31268.04
HR,2019-12-31,wheat,29600.9
HR,2020-01-31,wheat,37173.71
HR,2020-02-29,wheat,74055.9
HR,2020-03-31,wheat,75026.05
HR,2020-04-30,wheat,81245.72
HR,2020-05-31,wheat,117230.56
HR,2020-06-30,wheat,80983.59
HR,2020-07-31,wheat,80289.4
HR,2020-08-31,wheat,116740.34
HR,2020-10-31,wheat,117553.25
HR,2020-11-30,wheat,39351.61
HR,2020-12-31,wheat,72370.43
HR,2021-01-31,wheat,97909.16
HR,2021-02-28,wheat,164331.75
HR,2021-03-31,wheat,128551.9
HR,2021-04-30,wheat,128403.12
HR,2021-05-31,wheat,100863.52
HR,2021-06-30,wheat,79015.6
HR,2021-07-31,wheat,73492.04
HR,2021-08-31,wheat,119382.45
HR,2021-09-30,wheat,119168.49
JH,2017-08-31,rice,748.87
JH,2017-08-31,wheat,112.23
JH,2017-09-30,rice,125.37
JH,2017-09-30,wheat,16.67
JH,2017-10-31,rice,5324.07
JH,2017-10-31,wheat,16600.9
JH,2017-11-30,rice,130159.79
JH,2017-11-30,wheat,16790.4
JH,2017-12-31,rice,127405.91
JH,2017-12-31,wheat,16598.94
JH,2018-01-31,rice,126990.23
JH,2018-01-31,wheat,16858.9
JH,2018-02-28,rice,126037.0
JH,2018-02-28,wheat,16781.93
JH,2018-03-31,rice,126242.75
JH,2018-03-31,wheat,16808.22
JH,2018-04-30,rice,125428.27
JH,2018-04-30,wheat,16428.82
JH,2018-05-31,rice,128621.54
JH,2018-05-31,wheat,16808.98
JH,2018-06-30,rice,125863.48000000001
JH,2018-06-30,wheat,16654.42
JH,2018-07-31,rice,126835.14
JH,2018-07-31,wheat,16692.67
JH,2018-08-31,rice,126942.36
JH,2018-08-31,wheat,16757.48
JH,2018-09-30,rice,123703.64
JH,2018-09-30,wheat,15945.26
JH,2018-10-31,rice,122275.05
JH,2018-10-31,wheat,15830.69
JH,2018-11-30,rice,120827.97
JH,2018-11-30,wheat,15589.34
JH,2018-12-31,rice,127309.37
JH,2018-12-31,wheat,16908.28
JH,2019-01-31,rice,127448.61
JH,2019-01-31,wheat,16880.12
JH,2019-02-28,rice,127424.35
JH,2019-02-28,wheat,16874.47
JH,2019-03-31,rice,128026.42
JH,2019-03-31,wheat,17118.56
JH,2019-04-30,rice,128910.71
JH,2019-04-30,wheat,17166.56
JH,2019-05-31,rice,122974.68
JH,2019-05-31,wheat,15961.050000000001
JH,2019-06-30,rice,122245.73999999999
JH,2019-06-30,wheat,15810.57
JH,2019-07-31,rice,121478.86
JH,2019-07-31,wheat,15474.88
JH,2019-08-31,rice,121138.81
JH,2019-08-31,wheat,15528.2
JH,2019-09-30,rice,122003.54000000001
JH,2019-09-30,wheat,15635.279999999999
JH,2019-10-31,rice,121887.08
JH,2019-10-31,wheat,15601.38
JH,2019-11-30,rice,121627.05
JH,2019-11-30,wheat,15648.68
JH,2019-12-31,rice,121521.2
JH,2019-12-31,wheat,15698.32
JH,2020-01-31,rice,122010.4
JH,2020-01-31,wheat,15829.369999999999
JH,2020-02-29,rice,121806.91
JH,2020-02-29,wheat,15734.93
JH,2020-03-31,rice,127433.53
JH,2020-03-31,wheat,16822.88
JH,2020-05-31,rice,127624.86
JH,2020-05-31,wheat,17053.05
JH,2020-06-30,rice,127812.78
JH,2020-06-30,wheat,17000.95
JH,2020-07-31,rice,133306.9
JH,2020-07-31,wheat,17707.44
JH,2020-08-31,rice,132710.5
JH,2020-08-31,wheat,17905.21
JH,2020-10-31,rice,132393.16
JH,2020-10-31,wheat,17423.01
JH,2020-11-30,rice,126638.33
JH,2020-11-30,wheat,16623.84
JH,2020-12-31,rice,126693.48999999999
JH,2020-12-31,wheat,16677.65
JH,2021-01-31,rice,126731.35
JH,2021-01-31,wheat,16672.29
JH,2021-02-28,rice,126906.49
JH,2021-02-28,wheat,16678.62
JH,2021-03-31,rice,126972.3
JH,2021-03-31,wheat,16734.39
JH,2021-04-30,rice,126941.78
JH,2021-04-30,wheat,16693.73
JH,2021-05-31,rice,87415.93
JH,2021-05-31,wheat,56561.92
JH,2021-06-30,rice,87509.4
JH,2021-06-30,wheat,56631.2
JH,2021-07-31,rice,68984.34
JH,2021-07-31,wheat,44724.520000000004
JH,2021-08-31,rice,69122.52
JH,2021-08-31,wheat,44816.22
JH,2021-09-30,rice,65604.5
JH,2021-09-30,wheat,43738.86
JK,2017-09-30,rice,1338.69
JK,2017-09-30,wheat,915.2
JK,2017-11-30,rice,155.09
JK,2017-11-30,wheat,646.06
JK,2017-12-31,rice,6426.91
JK,2017-12-31,wheat,1253.48
JK,2018-01-31,rice,6426.91
JK,2018-01-31,wheat,1253.48
JK,2018-02-28,rice,23945.08
JK,2018-02-28,wheat,10186.48
JK,2018-03-31,rice,28314.8
JK,2018-03-31,wheat,10704.23
JK,2018-04-30,rice,46642.85
JK,2018-04-30,wheat,20513.97
JK,2018-05-31,rice,51339.95
JK,2018-05-31,wheat,21380.58
JK,2018-06-30,rice,55517.27
JK,2018-06-30,wheat,21806.559999999998
JK,2018-07-31,rice,50910.69
JK,2018-07-31,wheat,21407.57
JK,2018-08-31,rice,54411.979999999996
JK,2018-08-31,wheat,21656.49
JK,2018-09-30,rice,54417.37
JK,2018-09-30,wheat,21514.32
JK,2018-10-31,rice,56206.93
JK,2018-10-31,wheat,21502.34
JK,2018-11-30,rice,55941.58
JK,2018-11-30,wheat,21485.93
JK,2018-12-31,rice,55465.59
JK,2018-12-31,wheat,21436.949999999997
JK,2019-01-31,rice,51181.8
JK,2019-01-31,wheat,21954.39
JK,2019-02-28,rice,38067.61
JK,2019-02-28,wheat,19842.33
JK,2019-03-31,rice,44451.88
JK,2019-03-31,wheat,20603.91
JK,2019-04-30,rice,52882.45
JK,2019-04-30,wheat,26914.85
JK,2019-05-31,rice,52600.01
JK,2019-05-31,wheat,18569.59
JK,2019-06-30,rice,55194.35
JK,2019-06-30,wheat,20617.059999999998
JK,2019-07-31,rice,28954.11
JK,2019-07-31,wheat,10802.15
JK,2019-08-31,rice,49764.05
JK,2019-08-31,wheat,21201.7
JK,2019-09-30,rice,27269.41
JK,2019-09-30,wheat,14574.429999999998
JK,2019-10-31,rice,33224.69
JK,2019-10-31,wheat,14012.720000000001
JK,2019-11-30,rice,29835.26
JK,2019-11-30,wheat,14038.51
JK,2019-12-31,rice,29950.3
JK,2019-12-31,wheat,12207.91
JK,2020-01-31,rice,46988.24
JK,2020-01-31,wheat,23889.39
JK,2020-02-29,rice,56359.76
JK,2020-02-29,wheat,21757.83
JK,2020-03-31,rice,36067.19
JK,2020-03-31,wheat,10244.22
JK,2020-04-30,rice,41918.89
JK,2020-04-30,wheat,11262.699999999999
JK,2020-05-31,rice,39257.08
JK,2020-05-31,wheat,10220.86
JK,2020-06-30,rice,37219.93
JK,2020-06-30,wheat,10387.529999999999
JK,2020-07-31,rice,49090.62
JK,2020-07-31,wheat,17491.09
JK,2020-08-31,rice,44674.09
JK,2020-08-31,wheat,16358.57
JK,2020-10-31,rice,45562.72
JK,2020-10-31,wheat,11317.380000000001
JK,2020-11-30,rice,29859.57
JK,2020-11-30,wheat,11092.039999999999
JK,2020-12-31,rice,31068.55
JK,2020-12-31,wheat,12129.73
JK,2021-01-31,rice,27893.62
JK,2021-01-31,wheat,11246.67
JK,2021-02-28,rice,26210.36
JK,2021-02-28,wheat,10192.25
JK,2021-03-31,rice,26245.56
JK,2021-03-31,wheat,10323.65
JK,2021-04-30,rice,27672.25
JK,2021-04-30,wheat,10525.72
JK,2021-05-31,rice,26246.44
JK,2021-05-31,wheat,10415.77
JK,2021-06-30,rice,25945.45
JK,2021-06-30,wheat,10291.66
JK,2021-07-31,rice,25931.39
JK,2021-07-31,wheat,10043.0
JK,2021-08-31,rice,25906.760000000002
JK,2021-08-31,wheat,9863.400000000001
JK,2021-09-30,rice,25721.41
JK,2021-09-30,wheat,9586.6
KA,2017-08-31,rice,253.63
KA,2017-09-30,rice,253.84
KA,2017-10-31,rice,23815.96
KA,2017-11-30,rice,259727.11
KA,2017-12-31,rice,237024.75
KA,2017-12-31,wheat,30141.79
KA,2018-01-31,rice,247250.54
KA,2018-01-31,wheat,30892.41
KA,2018-02-28,rice,662160.64
KA,2018-02-28,wheat,88106.98
KA,2018-03-31,rice,458474.7
KA,2018-03-31,wheat,60660.7
KA,2018-04-30,rice,460255.51
KA,2018-04-30,wheat,59500.76
KA,2018-05-31,rice,454239.68
KA,2018-06-30,rice,436497.97
KA,2018-07-31,rice,443600.78
KA,2018-08-31,rice,444338.75
KA,2018-08-31,wheat,5320.39
KA,2018-09-30,rice,443248.57
KA,2018-09-30,wheat,24428.94
KA,2018-10-31,rice,455466.33
KA,2018-11-30,rice,292500.46
KA,2018-12-31,rice,288798.51
KA,2019-01-31,rice,457459.7
KA,2019-01-31,wheat,1169.39
KA,2019-02-28,rice,1174118.45
KA,2019-02-28,wheat,255.05
KA,2019-03-31,rice,444712.33
KA,2019-03-31,wheat,51.1
KA,2019-04-30,rice,443911.0
KA,2019-04-30,wheat,22.67
KA,2019-05-31,rice,436529.13
KA,2019-05-31,wheat,7.57
KA,2019-06-30,rice,455367.71
KA,2019-06-30,wheat,5.640000000000001
KA,2019-07-31,rice,455850.45
KA,2019-07-31,wheat,3.1500000000000004
KA,2019-08-31,rice,341119.75
KA,2019-08-31,wheat,2405.44
KA,2019-09-30,rice,312961.98
KA,2019-09-30,wheat,0.15
KA,2019-10-31,rice,336202.23
KA,2019-10-31,wheat,0.17
KA,2019-11-30,rice,465735.57
KA,2019-11-30,wheat,1.15
KA,2019-12-31,rice,480861.12
KA,2019-12-31,wheat,3.51
KA,2020-01-31,rice,478892.28
KA,2020-01-31,wheat,53.57
KA,2020-02-29,rice,479068.68
KA,2020-02-29,wheat,3.02
KA,2020-03-31,rice,479598.01
KA,2020-04-30,rice,595261.0
KA,2020-04-30,wheat,80798.52
KA,2020-05-31,rice,278565.05
KA,2020-05-31,wheat,2684.76
KA,2020-06-30,rice,325130.22
KA,2020-06-30,wheat,31084.9
KA,2020-07-31,rice,263018.42
KA,2020-07-31,wheat,25972.49
KA,2020-08-31,rice,292823.85
KA,2020-08-31,wheat,50691.22
KA,2020-10-31,rice,290495.42
KA,2020-10-31,wheat,29043.68
KA,2020-11-30,rice,251488.81
KA,2020-11-30,wheat,3533.1400000000003
KA,2020-12-31,rice,275043.23
KA,2020-12-31,wheat,6052.05
KA,2021-01-31,rice,289299.54
KA,2021-01-31,wheat,6733.92
KA,2021-02-28,rice,282328.6
KA,2021-02-28,wheat,6041.889999999999
KA,2021-03-31,rice,266205.8
KA,2021-03-31,wheat,5114.44
KA,2021-04-30,rice,206331.41
KA,2021-04-30,wheat,4723.68
KA,2021-05-31,rice,190875.63
KA,2021-05-31,wheat,4861.24
KA,2021-06-30,rice,161569.82
KA,2021-06-30,wheat,3364.42
KA,2021-07-31,rice,130780.62
KA,2021-07-31,wheat,4480.46
KA,2021-08-31,rice,127271.4
KA,2021-09-30,rice,134084.07
KL,2017-01-31,rice,19149.53
KL,2017-01-31,wheat,4609.200000000001
KL,2017-02-28,rice,6503.33
KL,2017-02-28,wheat,1565.3200000000002
KL,2017-03-31,rice,6503.33
KL,2017-03-31,wheat,1565.3200000000002
KL,2017-04-30,rice,6503.33
KL,2017-04-30,wheat,1565.3200000000002
KL,2017-05-31,rice,6557.110000000001
KL,2017-05-31,wheat,1578.26
KL,2017-06-30,rice,6557.110000000001
KL,2017-06-30,wheat,1578.26
KL,2017-07-31,rice,6557.110000000001
KL,2017-07-31,wheat,1578.26
KL,2017-08-31,rice,6557.110000000001
KL,2017-08-31,wheat,1578.26
KL,2017-09-30,rice,6497.110000000001
KL,2017-09-30,wheat,1568.26
KL,2017-10-31,rice,6557.110000000001
KL,2017-10-31,wheat,1578.26
KL,2017-11-30,rice,6557.110000000001
KL,2017-11-30,wheat,1578.26
KL,2017-12-31,rice,6557.110000000001
KL,2017-12-31,wheat,1578.26
KL,2018-01-31,rice,64722.59
KL,2018-01-31,wheat,15575.91
KL,2018-02-28,rice,64738.6
KL,2018-02-28,wheat,15582.2
KL,2018-03-31,rice,123229.86
KL,2018-03-31,wheat,20680.57
KL,2018-04-30,rice,85225.28
KL,2018-04-30,wheat,19412.65
KL,2018-05-31,rice,82849.22
KL,2018-05-31,wheat,19313.39
KL,2018-06-30,rice,75322.22
KL,2018-06-30,wheat,17454.59
KL,2018-07-31,rice,81099.81
KL,2018-07-31,wheat,17924.52
KL,2018-08-31,rice,83543.51999999999
KL,2018-08-31,wheat,16753.79
KL,2018-09-30,rice,89440.18000000001
KL,2018-09-30,wheat,19656.77
KL,2018-10-31,rice,66814.49
KL,2018-10-31,wheat,14873.66
KL,2018-11-30,rice,71333.06
KL,2018-11-30,wheat,16989.07
KL,2018-12-31,rice,74776.04
KL,2018-12-31,wheat,17487.11
KL,2019-01-31,rice,84396.86
KL,2019-01-31,wheat,18480.01
KL,2019-02-28,rice,3729.51
KL,2019-02-28,wheat,821.89
KL,2019-03-31,rice,96818.37
KL,2019-03-31,wheat,17035.079999999998
KL,2019-04-30,rice,79234.24
KL,2019-04-30,wheat,18226.83
KL,2019-05-31,rice,79974.92
KL,2019-05-31,wheat,18367.45
KL,2019-06-30,rice,76464.4
KL,2019-06-30,wheat,17042.51
KL,2019-07-31,rice,177383.0
KL,2019-07-31,wheat,16220.28
KL,2019-08-31,rice,119441.93999999999
KL,2019-08-31,wheat,17880.59
KL,2019-09-30,rice,72425.09
KL,2019-09-30,wheat,17563.59
KL,2019-10-31,rice,69911.06
KL,2019-10-31,wheat,15999.61
KL,2019-11-30,rice,69727.41
KL,2019-11-30,wheat,15960.859999999999
KL,2019-12-31,rice,70093.98
KL,2019-12-31,wheat,16048.36
KL,2020-01-31,rice,70248.95
KL,2020-01-31,wheat,16070.98
KL,2020-02-29,rice,70280.66
KL,2020-02-29,wheat,16080.0
KL,2020-03-31,rice,70255.88
KL,2020-03-31,wheat,16072.79
KL,2020-04-30,rice,70239.58
KL,2020-04-30,wheat,16066.4
KL,2020-05-31,rice,70297.87
KL,2020-05-31,wheat,16075.28
KL,2020-06-30,rice,75099.79
KL,2020-06-30,wheat,17174.48
KL,2020-07-31,rice,74997.6
KL,2020-07-31,wheat,17158.93
KL,2020-08-31,rice,74825.22
KL,2020-08-31,wheat,17121.23
KL,2020-10-31,rice,75089.06
KL,2020-10-31,wheat,16706.97
KL,2020-11-30,rice,75103.86
KL,2020-11-30,wheat,16699.57
KL,2020-12-31,rice,75210.55
KL,2020-12-31,wheat,16723.92
KL,2021-01-31,rice,74989.26
KL,2021-01-31,wheat,16668.03
KL,2021-02-28,rice,74885.5
KL,2021-02-28,wheat,16565.43
KL,2021-03-31,rice,75676.37
KL,2021-03-31,wheat,16817.93
KL,2021-04-30,rice,75668.93
KL,2021-04-30,wheat,16815.62
KL,2021-05-31,rice,75636.92
KL,2021-05-31,wheat,16807.19
KL,2021-06-30,rice,75628.84
KL,2021-06-30,wheat,13088.26
KL,2021-07-31,rice,66580.13
KL,2021-07-31,wheat,11477.42
KL,2021-08-31,rice,65301.89
KL,2021-08-31,wheat,11761.54
KL,2021-09-30,rice,60219.99
KL,2021-09-30,wheat,10370.72
LA,2020-10-31,rice,351.26
LA,2020-10-31,wheat,435.41999999999996
LA,2020-11-30,rice,351.45
LA,2020-11-30,wheat,435.65999999999997
LA,2021-01-31,rice,223.28
LA,2021-01-31,wheat,269.14
LA,2021-02-28,rice,223.28
LA,2021-02-28,wheat,269.14
LA,2021-03-31,rice,221.59
LA,2021-03-31,wheat,266.6
LA,2021-04-30,rice,346.03999999999996
LA,2021-04-30,wheat,428.27
LA,2021-05-31,rice,342.25
LA,2021-05-31,wheat,423.01
LA,2021-06-30,rice,337.96999999999997
LA,2021-06-30,wheat,417.43
LA,2021-07-31,rice,336.95
LA,2021-07-31,wheat,416.83
LA,2021-08-31,rice,340.48
LA,2021-08-31,wheat,421.43
LA,2021-09-30,rice,339.6
LA,2021-09-30,wheat,420.64
LD,2018-01-31,rice,131.06
LD,2018-03-31,rice,132.08
LD,2018-04-30,rice,132.25
LD,2018-05-31,rice,88.37
LD,2018-07-31,rice,132.23
LD,2018-08-31,rice,88.26
LD,2018-09-30,rice,131.93
LD,2018-11-30,rice,131.97
LD,2018-12-31,rice,131.92
LD,2019-01-31,rice,131.23
LD,2019-02-28,rice,132.14
LD,2019-09-30,rice,132.35
LD,2019-10-31,rice,132.36
LD,2019-11-30,rice,132.41
LD,2019-12-31,rice,132.53
LD,2020-01-31,rice,132.55
LD,2020-02-29,rice,132.72
LD,2020-03-31,rice,132.8
LD,2020-05-31,rice,13787.0
LD,2020-06-30,rice,13787.0
LD,2020-07-31,rice,133.04
LD,2020-08-31,rice,132.84
LD,2020-10-31,rice,132.84
LD,2020-11-30,rice,132.84
LD,2020-12-31,rice,132.84
LD,2021-01-31,rice,132.84
LD,2021-02-28,rice,132.84
LD,2021-03-31,rice,132.73
LD,2021-04-30,rice,132.75
LD,2021-05-31,rice,132.8
LD,2021-06-30,rice,132.8
MH,2017-10-31,rice,159309.84
MH,2017-10-31,wheat,203809.84
MH,2017-11-30,rice,159309.84
MH,2017-11-30,wheat,203809.84
MH,2017-12-31,rice,159309.84
MH,2017-12-31,wheat,203809.84
MH,2018-01-31,rice,321245.85
MH,2018-01-31,wheat,408102.69
MH,2018-02-28,rice,324904.13
MH,2018-02-28,wheat,434342.92
MH,2018-03-31,rice,382553.52
MH,2018-03-31,wheat,452833.76
MH,2018-04-30,rice,694321.9199999999
MH,2018-04-30,wheat,1374925.12
MH,2018-05-31,rice,314719.22000000003
MH,2018-05-31,wheat,402947.9
MH,2018-06-30,rice,279674.52
MH,2018-06-30,wheat,336598.49
MH,2018-07-31,rice,268538.45
MH,2018-07-31,wheat,362160.29
MH,2018-08-31,rice,262083.12
MH,2018-08-31,wheat,337411.36
MH,2018-09-30,rice,265826.95
MH,2018-09-30,wheat,338129.87
MH,2018-10-31,rice,272299.89
MH,2018-10-31,wheat,346883.06
MH,2018-11-30,rice,267395.27
MH,2018-11-30,wheat,340323.2
MH,2018-12-31,rice,294245.2
MH,2018-12-31,wheat,376366.81
MH,2019-01-31,rice,294553.84
MH,2019-01-31,wheat,370761.63
MH,2019-02-28,rice,295238.89
MH,2019-02-28,wheat,364775.56
MH,2019-03-31,rice,302074.61
MH,2019-03-31,wheat,370470.58
MH,2019-04-30,rice,298325.92
MH,2019-04-30,wheat,388980.31
MH,2019-05-31,rice,275822.94
MH,2019-05-31,wheat,354143.02
MH,2019-06-30,rice,311452.26
MH,2019-06-30,wheat,370217.17
MH,2019-07-31,rice,276379.11
MH,2019-07-31,wheat,345530.01
MH,2019-08-31,rice,271749.14
MH,2019-08-31,wheat,351499.76
MH,2019-09-30,rice,268170.02
MH,2019-09-30,wheat,340968.91
MH,2019-10-31,rice,264472.33
MH,2019-10-31,wheat,340273.34
MH,2019-11-30,rice,287796.01
MH,2019-11-30,wheat,360411.33
MH,2019-12-31,rice,282141.25
MH,2019-12-31,wheat,355606.07
MH,2020-01-31,rice,163562.9
MH,2020-01-31,wheat,208575.72
MH,2020-02-29,rice,163149.17
MH,2020-02-29,wheat,208186.76
MH,2020-03-31,rice,163434.36
MH,2020-03-31,wheat,208546.89
MH,2020-04-30,rice,163465.7
MH,2020-04-30,wheat,208526.56
MH,2020-05-31,rice,163375.42
MH,2020-05-31,wheat,209472.0
MH,2020-06-30,rice,164499.86000000002
MH,2020-06-30,wheat,210682.55
MH,2020-07-31,rice,166471.2
MH,2020-07-31,wheat,213198.83000000002
MH,2020-08-31,rice,165362.77
MH,2020-08-31,wheat,211428.43
MH,2020-10-31,rice,166472.94
MH,2020-10-31,wheat,184561.12
MH,2020-11-30,rice,166886.77
MH,2020-11-30,wheat,189406.56
MH,2020-12-31,rice,167316.63
MH,2020-12-31,wheat,205941.18
MH,2021-01-31,rice,167612.88
MH,2021-01-31,wheat,207112.0
MH,2021-02-28,rice,161319.59
MH,2021-02-28,wheat,189425.18
MH,2021-03-31,rice,163428.23
MH,2021-03-31,wheat,148281.97
MH,2021-04-30,rice,162670.3
MH,2021-04-30,wheat,174096.16
MH,2021-05-31,rice,167804.4
MH,2021-05-31,wheat,209773.95
MH,2021-06-30,rice,330723.74
MH,2021-06-30,wheat,414561.71
MH,2021-07-31,rice,157760.77
MH,2021-07-31,wheat,197186.44999999998
MH,2021-08-31,rice,153220.15
MH,2021-08-31,wheat,188832.78
MH,2021-09-30,rice,154234.46
MH,2021-09-30,wheat,183856.24
ML,2018-01-31,rice,10820.59
ML,2018-02-28,rice,10820.550000000001
ML,2018-03-31,rice,16530.31
ML,2018-04-30,rice,10859.54
ML,2018-05-31,rice,10859.47
ML,2018-06-30,rice,10859.47
ML,2018-07-31,rice,10859.62
ML,2018-08-31,rice,10859.62
ML,2018-09-30,rice,11209.79
ML,2018-10-31,rice,11705.08
ML,2018-11-30,rice,11527.86
ML,2018-12-31,rice,11954.08
ML,2019-01-31,rice,11754.21
ML,2019-02-28,rice,10896.33
ML,2019-02-28,wheat,831.37
ML,2019-03-31,rice,10967.26
ML,2019-03-31,wheat,831.37
ML,2019-04-30,rice,10923.03
ML,2019-04-30,wheat,831.37
ML,2019-05-31,rice,11755.36
ML,2019-06-30,rice,11755.36
ML,2019-07-31,rice,11755.54
ML,2019-08-31,rice,10589.93
ML,2019-09-30,rice,10283.78
ML,2019-10-31,rice,10761.69
ML,2019-11-30,rice,11759.1
ML,2019-12-31,rice,11586.23
ML,2020-01-31,rice,11759.130000000001
ML,2020-02-29,rice,11759.130000000001
ML,2020-03-31,rice,11727.77
ML,2020-04-30,rice,11727.74
ML,2020-05-31,rice,11554.869999999999
ML,2020-06-30,rice,10562.11
ML,2020-07-31,rice,10598.34
ML,2020-08-31,rice,11727.74
ML,2020-10-31,rice,16838.02
ML,2020-11-30,rice,21425.37
ML,2020-12-31,rice,22757.0
ML,2021-01-31,rice,23424.58
ML,2021-02-28,rice,23375.9
ML,2021-03-31,rice,23452.32
ML,2021-04-30,rice,23455.43
ML,2021-05-31,rice,20159.59
ML,2021-06-30,rice,20940.06
ML,2021-07-31,rice,50561.490000000005
ML,2021-08-31,rice,51450.420000000006
ML,2021-09-30,rice,588.31
MN,2017-12-31,rice,2057.67
MN,2018-01-31,rice,12076.67
MN,2018-02-28,rice,11815.61
MN,2018-03-31,rice,14425.310000000001
MN,2018-04-30,rice,11796.6
MN,2018-05-31,rice,11796.6
MN,2018-06-30,rice,11796.6
MN,2018-07-31,rice,12461.28
MN,2018-08-31,rice,11961.28
MN,2018-09-30,rice,12461.28
MN,2018-10-31,rice,12461.28
MN,2018-11-30,rice,12461.28
MN,2018-12-31,rice,12461.28
MN,2019-01-31,rice,12920.71
MN,2019-02-28,rice,12920.71
MN,2019-03-31,rice,12920.71
MN,2019-04-30,rice,12920.71
MN,2019-05-31,rice,12920.71
MN,2019-06-30,rice,13163.28
MN,2019-12-31,rice,17616.489999999998
MN,2020-01-31,rice,23918.06
MN,2020-02-29,rice,24029.9
MN,2020-03-31,rice,10542.0
MN,2020-04-30,rice,24048.98
MN,2020-05-31,rice,24050.68
MN,2020-06-30,rice,24167.2
MN,2020-07-31,rice,27312.2
